<expr>,rows.integrated.per_minute,
1678397100.0,2227583,
1678397160.0,2173129,
1678397220.0,2135507,
1678397280.0,2281442,
1678397340.0,2176658,
1678397400.0,2309771,
1678397460.0,2111598,
1678397520.0,2158767,
1678397580.0,2110664,
1678397640.0,4261503,
1678397700.0,3608874,
1678397760.0,3022359,
1678397820.0,2615386,
1678397880.0,2547609,
1678397940.0,2651302,
1678398000.0,2352712,
1678398060.0,2459796,
1678398120.0,2247001,
1678398180.0,2139826,
1678398240.0,2090943,
1678398300.0,2069567,
1678398360.0,2176673,
1678398420.0,1920939,
1678398480.0,2104820,
1678398540.0,1992606,
1678398600.0,1985325,
1678398660.0,1890051,
1678398720.0,2066829,
1678398780.0,2051061,
1678398840.0,1903394,
1678398900.0,1979697,
1678398960.0,2428880,
1678399020.0,2708904,
1678399080.0,2489373,
1678399140.0,2233104,
1678399200.0,2089791,
1678399260.0,2430672,
1678399320.0,2381033,
1678399380.0,2239204,
1678399440.0,2024796,
1678399500.0,1874525,
1678399560.0,1896213,
1678399620.0,1939575,
1678399680.0,1844337,
1678399740.0,1818853,
1678399800.0,1901978,
1678399860.0,1832692,
1678399920.0,1720528,
1678399980.0,1892132,
1678400040.0,1772930,
1678400100.0,3142097,
1678400160.0,1934299,
1678400220.0,1755513,
1678400280.0,1715412,
1678400340.0,1729477,
1678400400.0,1719946,
1678400460.0,1771126,
1678400520.0,1748824,
1678400580.0,2886419,
1678400640.0,2075300,
1678400700.0,1684156,
1678400760.0,1754385,
1678400820.0,1589352,
1678400880.0,1625450,
1678400940.0,1703801,
1678401000.0,1656744,
1678401060.0,2098528,
1678401120.0,2858887,
1678401180.0,3092627,
1678401240.0,2963258,
1678401300.0,2869288,
1678401360.0,2999652,
1678401420.0,2782947,
1678401480.0,2644661,
1678401540.0,2206162,
1678401600.0,1954177,
1678401660.0,1926694,
1678401720.0,1818284,
1678401780.0,1544200,
1678401840.0,1534530,
1678401900.0,1344586,
1678401960.0,1366818,
1678402020.0,1449073,
1678402080.0,1412436,
1678402140.0,1462839,
1678402200.0,1436817,
1678402260.0,1431813,
1678402320.0,1528402,
1678402380.0,1468812,
1678402440.0,1579713,
1678402500.0,1788972,
1678402560.0,1782123,
1678402620.0,1679534,
1678402680.0,1272625,
1678402740.0,1444784,
1678402800.0,1351456,
1678402860.0,1383499,
1678402920.0,1354700,
1678402980.0,1380373,
1678403040.0,1358256,
1678403100.0,1407248,
1678403160.0,2066956,
1678403220.0,2258184,
1678403280.0,1604778,
1678403340.0,1506107,
1678403400.0,1381439,
1678403460.0,1265215,
1678403520.0,1198437,
1678403580.0,1186446,
1678403640.0,1185339,
1678403700.0,1769622,
1678403760.0,1647633,
1678403820.0,1362585,
1678403880.0,1324197,
1678403940.0,1276043,
1678404000.0,1263250,
1678404060.0,1300483,
1678404120.0,1292409,
1678404180.0,1492933,
1678404240.0,2299816,
1678404300.0,1899558,
1678404360.0,1985454,
1678404420.0,1676525,
1678404480.0,1704506,
1678404540.0,1647478,
1678404600.0,1239967,
1678404660.0,1173140,
1678404720.0,2044104,
1678404780.0,2162467,
1678404840.0,1809882,
1678404900.0,1562758,
1678404960.0,1451490,
1678405020.0,1379487,
1678405080.0,1149050,
1678405140.0,1127482,
1678405200.0,1105101,
1678405260.0,1368515,
1678405320.0,1466864,
1678405380.0,1303940,
1678405440.0,1008858,
1678405500.0,1033467,
1678405560.0,1051385,
1678405620.0,1012299,
1678405680.0,1668513,
1678405740.0,1351286,
1678405800.0,1473079,
1678405860.0,1041701,
1678405920.0,995382,
1678405980.0,1003944,
1678406040.0,1209301,
1678406100.0,994182,
1678406160.0,994711,
1678406220.0,984032,
1678406280.0,988155,
1678406340.0,934493,
1678406400.0,969307,
1678406460.0,904894,
1678406520.0,849332,
1678406580.0,955549,
1678406640.0,932023,
1678406700.0,939801,
1678406760.0,983894,
1678406820.0,1271335,
1678406880.0,1004417,
1678406940.0,1050272,
1678407000.0,1060579,
1678407060.0,1093092,
1678407120.0,1177696,
1678407180.0,1609266,
1678407240.0,1523964,
1678407300.0,1452340,
1678407360.0,1616493,
1678407420.0,1503929,
1678407480.0,1549953,
1678407540.0,1056263,
1678407600.0,890699,
1678407660.0,889651,
1678407720.0,1333959,
1678407780.0,1955895,
1678407840.0,924833,
1678407900.0,876747,
1678407960.0,865027,
1678408020.0,1005111,
1678408080.0,1788269,
1678408140.0,1467703,
1678408200.0,1538349,
1678408260.0,1566444,
1678408320.0,1589339,
1678408380.0,1657775,
1678408440.0,1219315,
1678408500.0,1199843,
1678408560.0,1190851,
1678408620.0,1145225,
1678408680.0,1154163,
1678408740.0,816522,
1678408800.0,819359,
1678408860.0,798156,
1678408920.0,815871,
1678408980.0,803825,
1678409040.0,843890,
1678409100.0,805404,
1678409160.0,824507,
1678409220.0,809386,
1678409280.0,987970,
1678409340.0,1304482,
1678409400.0,792997,
1678409460.0,1036989,
1678409520.0,1010476,
1678409580.0,860233,
1678409640.0,1344943,
1678409700.0,881563,
1678409760.0,959559,
1678409820.0,951997,
1678409880.0,1008113,
1678409940.0,1077859,
1678410000.0,1452312,
1678410060.0,1179204,
1678410120.0,1190044,
1678410180.0,1178761,
1678410240.0,1213374,
1678410300.0,1183664,
1678410360.0,797120,
1678410420.0,751943,
1678410480.0,752585,
1678410540.0,751477,
1678410600.0,759149,
1678410660.0,772528,
1678410720.0,746186,
1678410780.0,750359,
1678410840.0,742216,
1678410900.0,1062379,
1678410960.0,742046,
1678411020.0,756993,
1678411080.0,759662,
1678411140.0,735510,
1678411200.0,747146,
1678411260.0,739723,
1678411320.0,741267,
1678411380.0,725185,
1678411440.0,715591,
1678411500.0,720091,
1678411560.0,737347,
1678411620.0,707537,
1678411680.0,974091,
1678411740.0,758138,
1678411800.0,743717,
1678411860.0,721545,
1678411920.0,690056,
1678411980.0,706170,
1678412040.0,687489,
1678412100.0,703594,
1678412160.0,739086,
1678412220.0,706644,
1678412280.0,838647,
1678412340.0,1033031,
1678412400.0,694611,
1678412460.0,701821,
1678412520.0,681424,
1678412580.0,847440,
1678412640.0,1303984,
1678412700.0,1204439,
1678412760.0,1343568,
1678412820.0,1276467,
1678412880.0,1105463,
1678412940.0,1028296,
1678413000.0,1049042,
1678413060.0,703759,
1678413120.0,660797,
1678413180.0,651939,
1678413240.0,646069,
1678413300.0,632923,
1678413360.0,662442,
1678413420.0,655044,
1678413480.0,646643,
1678413540.0,666619,
1678413600.0,660270,
1678413660.0,918021,
1678413720.0,646856,
1678413780.0,633514,
1678413840.0,640840,
1678413900.0,624964,
1678413960.0,658394,
1678414020.0,635549,
1678414080.0,622359,
1678414140.0,631135,
1678414200.0,702969,
1678414260.0,1245796,
1678414320.0,623841,
1678414380.0,657680,
1678414440.0,634959,
1678414500.0,640270,
1678414560.0,1081469,
1678414620.0,1166992,
1678414680.0,920566,
1678414740.0,745298,
1678414800.0,760736,
1678414860.0,723137,
1678414920.0,635948,
1678414980.0,658335,
1678415040.0,883862,
1678415100.0,1113553,
1678415160.0,651294,
1678415220.0,615037,
1678415280.0,621640,
1678415340.0,617540,
1678415400.0,628924,
1678415460.0,627394,
1678415520.0,608618,
1678415580.0,602219,
1678415640.0,596097,
1678415700.0,609296,
1678415760.0,605013,
1678415820.0,756077,
1678415880.0,968413,
1678415940.0,589584,
1678416000.0,624920,
1678416060.0,603812,
1678416120.0,613411,
1678416180.0,592767,
1678416240.0,601827,
1678416300.0,600977,
1678416360.0,621988,
1678416420.0,611038,
1678416480.0,622102,
1678416540.0,652587,
1678416600.0,1325972,
1678416660.0,1188218,
1678416720.0,984709,
1678416780.0,620986,
1678416840.0,586829,
1678416900.0,588091,
1678416960.0,620978,
1678417020.0,1050332,
1678417080.0,1123445,
1678417140.0,1110207,
1678417200.0,1067032,
1678417260.0,992605,
1678417320.0,618722,
1678417380.0,612547,
1678417440.0,600195,
1678417500.0,585096,
1678417560.0,629166,
1678417620.0,600679,
1678417680.0,603228,
1678417740.0,609073,
1678417800.0,591742,
1678417860.0,613264,
1678417920.0,590433,
1678417980.0,599327,
1678418040.0,580065,
1678418100.0,590121,
1678418160.0,602700,
1678418220.0,716170,
1678418280.0,607728,
1678418340.0,583273,
1678418400.0,589007,
1678418460.0,631811,
1678418520.0,680288,
1678418580.0,689861,
1678418640.0,721529,
1678418700.0,576561,
1678418760.0,605252,
1678418820.0,596154,
1678418880.0,597915,
1678418940.0,590581,
1678419000.0,591336,
1678419060.0,608470,
1678419120.0,588640,
1678419180.0,596310,
1678419240.0,579231,
1678419300.0,623421,
1678419360.0,685920,
1678419420.0,690940,
1678419480.0,631136,
1678419540.0,675440,
1678419600.0,664382,
1678419660.0,697247,
1678419720.0,1024803,
1678419780.0,711938,
1678419840.0,690080,
1678419900.0,673295,
1678419960.0,710080,
1678420020.0,1085459,
1678420080.0,1115775,
1678420140.0,1117620,
1678420200.0,1015721,
1678420260.0,992931,
1678420320.0,1000891,
1678420380.0,1243861,
1678420440.0,1214613,
1678420500.0,1041188,
1678420560.0,1046308,
1678420620.0,985801,
1678420680.0,895672,
1678420740.0,818891,
1678420800.0,798075,
1678420860.0,802993,
1678420920.0,786860,
1678420980.0,814482,
1678421040.0,855606,
1678421100.0,537479,
1678421160.0,576227,
1678421220.0,562556,
1678421280.0,574471,
1678421340.0,653342,
1678421400.0,769971,
1678421460.0,596361,
1678421520.0,572245,
1678421580.0,583398,
1678421640.0,578505,
1678421700.0,560382,
1678421760.0,599025,
1678421820.0,578424,
1678421880.0,562723,
1678421940.0,578509,
1678422000.0,859535,
1678422060.0,597176,
1678422120.0,574854,
1678422180.0,568025,
1678422240.0,571972,
1678422300.0,787562,
1678422360.0,571350,
1678422420.0,575484,
1678422480.0,559839,
1678422540.0,575884,
1678422600.0,564040,
1678422660.0,1925384,
1678422720.0,1270482,
1678422780.0,1244423,
1678422840.0,1168958,
1678422900.0,1210292,
1678422960.0,1109728,
1678423020.0,764735,
1678423080.0,717667,
1678423140.0,714797,
1678423200.0,703919,
1678423260.0,702875,
1678423320.0,595618,
1678423380.0,580772,
1678423440.0,558960,
1678423500.0,545541,
1678423560.0,616167,
1678423620.0,566522,
1678423680.0,565683,
1678423740.0,568167,
1678423800.0,602860,
1678423860.0,646362,
1678423920.0,1159500,
1678423980.0,817116,
1678424040.0,833190,
1678424100.0,843292,
1678424160.0,583545,
1678424220.0,542452,
1678424280.0,562411,
1678424340.0,553575,
1678424400.0,571634,
1678424460.0,589407,
1678424520.0,558148,
1678424580.0,567307,
1678424640.0,569708,
1678424700.0,592358,
1678424760.0,1009520,
1678424820.0,877420,
1678424880.0,906935,
1678424940.0,910650,
1678425000.0,934676,
1678425060.0,990133,
1678425120.0,635003,
1678425180.0,574719,
1678425240.0,563214,
1678425300.0,564735,
1678425360.0,577873,
1678425420.0,569071,
1678425480.0,817942,
1678425540.0,2454792,
1678425600.0,2022037,
1678425660.0,1927862,
1678425720.0,1551897,
1678425780.0,1327068,
1678425840.0,1218640,
1678425900.0,849730,
1678425960.0,896727,
1678426020.0,746193,
1678426080.0,752067,
1678426140.0,735105,
1678426200.0,616622,
1678426260.0,676938,
1678426320.0,682856,
1678426380.0,667577,
1678426440.0,748562,
1678426500.0,916041,
1678426560.0,1532173,
1678426620.0,1539650,
1678426680.0,1553481,
1678426740.0,1602071,
1678426800.0,1515777,
1678426860.0,1553269,
1678426920.0,1533641,
1678426980.0,1234777,
1678427040.0,1138820,
1678427100.0,1125294,
1678427160.0,1177824,
1678427220.0,1088995,
1678427280.0,1067100,
1678427340.0,978342,
1678427400.0,985298,
1678427460.0,1091568,
1678427520.0,1034720,
1678427580.0,1069036,
1678427640.0,1066882,
1678427700.0,1025166,
1678427760.0,833466,
1678427820.0,791784,
1678427880.0,800181,
1678427940.0,817042,
1678428000.0,819695,
1678428060.0,758760,
1678428120.0,559924,
1678428180.0,597327,
1678428240.0,556303,
1678428300.0,572618,
1678428360.0,635961,
1678428420.0,557324,
1678428480.0,622583,
1678428540.0,559166,
1678428600.0,555407,
1678428660.0,699637,
1678428720.0,798393,
1678428780.0,585386,
1678428840.0,568236,
1678428900.0,607067,
1678428960.0,781197,
1678429020.0,556637,
1678429080.0,556835,
1678429140.0,552274,
1678429200.0,543486,
1678429260.0,570965,
1678429320.0,555298,
1678429380.0,559301,
1678429440.0,561957,
1678429500.0,527138,
1678429560.0,572998,
1678429620.0,536066,
1678429680.0,539824,
1678429740.0,684338,
1678429800.0,1039639,
1678429860.0,1227323,
1678429920.0,997887,
1678429980.0,977840,
1678430040.0,946062,
1678430100.0,964318,
1678430160.0,954650,
1678430220.0,791612,
1678430280.0,676298,
1678430340.0,618762,
1678430400.0,549707,
1678430460.0,550296,
1678430520.0,544997,
1678430580.0,551287,
1678430640.0,555627,
1678430700.0,890700,
1678430760.0,566748,
1678430820.0,564262,
1678430880.0,548668,
1678430940.0,551672,
1678431000.0,559890,
1678431060.0,566436,
1678431120.0,558470,
1678431180.0,998000,
1678431240.0,520676,
1678431300.0,564982,
1678431360.0,566655,
1678431420.0,562574,
1678431480.0,555866,
1678431540.0,558947,
1678431600.0,549054,
1678431660.0,791741,
1678431720.0,944543,
1678431780.0,857032,
1678431840.0,634753,
1678431900.0,609645,
1678431960.0,599539,
1678432020.0,587010,
1678432080.0,574240,
1678432140.0,581324,
1678432200.0,723667,
1678432260.0,771806,
1678432320.0,563253,
1678432380.0,554686,
1678432440.0,548328,
1678432500.0,595185,
1678432560.0,1164288,
1678432620.0,1028328,
1678432680.0,1156357,
1678432740.0,1086937,
1678432800.0,1063280,
1678432860.0,1062229,
1678432920.0,1007075,
1678432980.0,1001435,
1678433040.0,1024551,
1678433100.0,998862,
1678433160.0,1036949,
1678433220.0,588044,
1678433280.0,564111,
1678433340.0,662298,
1678433400.0,650668,
1678433460.0,665207,
1678433520.0,602875,
1678433580.0,591960,
1678433640.0,669144,
1678433700.0,1301734,
1678433760.0,1194867,
1678433820.0,1146558,
1678433880.0,1033854,
1678433940.0,1001676,
1678434000.0,910352,
1678434060.0,553181,
1678434120.0,550393,
1678434180.0,554395,
1678434240.0,553244,
1678434300.0,538640,
1678434360.0,566032,
1678434420.0,860329,
1678434480.0,847846,
1678434540.0,983379,
1678434600.0,816075,
1678434660.0,758591,
1678434720.0,629874,
1678434780.0,621609,
1678434840.0,642195,
1678434900.0,874245,
1678434960.0,562445,
1678435020.0,546480,
1678435080.0,543633,
1678435140.0,551825,
1678435200.0,863976,
1678435260.0,584827,
1678435320.0,564196,
1678435380.0,545279,
1678435440.0,556777,
1678435500.0,1298650,
1678435560.0,1400475,
1678435620.0,1337940,
1678435680.0,1296477,
1678435740.0,1251798,
1678435800.0,1208231,
1678435860.0,1017042,
1678435920.0,1011747,
1678435980.0,1102458,
1678436040.0,1197730,
1678436100.0,1206542,
1678436160.0,1602216,
1678436220.0,1498097,
1678436280.0,1282559,
1678436340.0,1195946,
1678436400.0,1149198,
1678436460.0,1126416,
1678436520.0,1113689,
1678436580.0,1095394,
1678436640.0,1097570,
1678436700.0,866348,
1678436760.0,925481,
1678436820.0,870860,
1678436880.0,865682,
1678436940.0,847800,
1678437000.0,535707,
1678437060.0,561060,
1678437120.0,541485,
1678437180.0,545960,
1678437240.0,553591,
1678437300.0,533431,
1678437360.0,575262,
1678437420.0,789705,
1678437480.0,540744,
1678437540.0,538000,
1678437600.0,531325,
1678437660.0,583403,
1678437720.0,601091,
1678437780.0,571521,
1678437840.0,541134,
1678437900.0,560339,
1678437960.0,570245,
1678438020.0,753827,
1678438080.0,695356,
1678438140.0,549533,
1678438200.0,554873,
1678438260.0,567172,
1678438320.0,557423,
1678438380.0,548715,
1678438440.0,567308,
1678438500.0,553627,
1678438560.0,741149,
1678438620.0,560604,
1678438680.0,555374,
1678438740.0,555658,
1678438800.0,552190,
1678438860.0,590606,
1678438920.0,557698,
1678438980.0,556419,
1678439040.0,560112,
1678439100.0,1402004,
1678439160.0,1120262,
1678439220.0,990575,
1678439280.0,941317,
1678439340.0,632596,
1678439400.0,610209,
1678439460.0,653747,
1678439520.0,562558,
1678439580.0,549274,
1678439640.0,557040,
1678439700.0,548835,
1678439760.0,554170,
1678439820.0,556344,
1678439880.0,542313,
1678439940.0,557745,
1678440000.0,557362,
1678440060.0,628609,
1678440120.0,752759,
1678440180.0,546922,
1678440240.0,551141,
1678440300.0,538924,
1678440360.0,545508,
1678440420.0,554456,
1678440480.0,538920,
1678440540.0,553845,
1678440600.0,568612,
1678440660.0,974456,
1678440720.0,550038,
1678440780.0,553412,
1678440840.0,547418,
1678440900.0,536537,
1678440960.0,568823,
1678441020.0,545081,
1678441080.0,542678,
1678441140.0,536595,
1678441200.0,550244,
1678441260.0,550867,
1678441320.0,543958,
1678441380.0,537837,
1678441440.0,1300155,
1678441500.0,868920,
1678441560.0,798125,
1678441620.0,562582,
1678441680.0,929124,
1678441740.0,578467,
1678441800.0,532766,
1678441860.0,540340,
1678441920.0,546771,
1678441980.0,530112,
1678442040.0,538540,
1678442100.0,528333,
1678442160.0,560175,
1678442220.0,537881,
1678442280.0,532573,
1678442340.0,542966,
1678442400.0,546967,
1678442460.0,976711,
1678442520.0,512596,
1678442580.0,550135,
1678442640.0,523807,
1678442700.0,531362,
1678442760.0,556349,
1678442820.0,519963,
1678442880.0,552437,
1678442940.0,532059,
1678443000.0,1160590,
1678443060.0,552832,
1678443120.0,516610,
1678443180.0,514849,
1678443240.0,1523099,
1678443300.0,1322098,
1678443360.0,676779,
1678443420.0,520012,
1678443480.0,569217,
1678443540.0,627044,
1678443600.0,520985,
1678443660.0,529938,
1678443720.0,507409,
1678443780.0,513085,
1678443840.0,506490,
1678443900.0,497469,
1678443960.0,558943,
1678444020.0,537860,
1678444080.0,505632,
1678444140.0,536421,
1678444200.0,553636,
1678444260.0,933818,
1678444320.0,511010,
1678444380.0,526231,
1678444440.0,525944,
1678444500.0,514705,
1678444560.0,532479,
1678444620.0,523446,
1678444680.0,500806,
1678444740.0,517892,
1678444800.0,527311,
1678444860.0,527288,
1678444920.0,517145,
1678444980.0,510459,
1678445040.0,503714,
1678445100.0,512217,
1678445160.0,528266,
1678445220.0,734272,
1678445280.0,1376706,
1678445340.0,1076065,
1678445400.0,1002876,
1678445460.0,988763,
1678445520.0,912376,
1678445580.0,948534,
1678445640.0,975771,
1678445700.0,939063,
1678445760.0,934511,
1678445820.0,879064,
1678445880.0,823630,
1678445940.0,573887,
1678446000.0,567627,
1678446060.0,580922,
1678446120.0,577580,
1678446180.0,557655,
1678446240.0,517313,
1678446300.0,505358,
1678446360.0,544440,
1678446420.0,547194,
1678446480.0,544653,
1678446540.0,560619,
1678446600.0,569016,
1678446660.0,694327,
1678446720.0,780308,
1678446780.0,571935,
1678446840.0,569257,
1678446900.0,556695,
1678446960.0,1411011,
1678447020.0,993493,
1678447080.0,1037504,
1678447140.0,1001335,
1678447200.0,1006111,
1678447260.0,1026400,
1678447320.0,825740,
1678447380.0,740281,
1678447440.0,694753,
1678447500.0,662582,
1678447560.0,716977,
1678447620.0,517755,
1678447680.0,534685,
1678447740.0,527956,
1678447800.0,533942,
1678447860.0,585351,
1678447920.0,602879,
1678447980.0,583725,
1678448040.0,682122,
1678448100.0,587766,
1678448160.0,686588,
1678448220.0,678277,
1678448280.0,659546,
1678448340.0,637241,
1678448400.0,843191,
1678448460.0,1140189,
1678448520.0,1062388,
1678448580.0,1063697,
1678448640.0,999657,
1678448700.0,938928,
1678448760.0,564022,
1678448820.0,532462,
1678448880.0,706733,
1678448940.0,518458,
1678449000.0,520725,
1678449060.0,531740,
1678449120.0,535143,
1678449180.0,523050,
1678449240.0,527733,
1678449300.0,529853,
1678449360.0,564355,
1678449420.0,526632,
1678449480.0,524565,
1678449540.0,530927,
1678449600.0,539682,
1678449660.0,573656,
1678449720.0,558978,
1678449780.0,563805,
1678449840.0,549628,
1678449900.0,532286,
1678449960.0,700283,
1678450020.0,926449,
1678450080.0,760935,
1678450140.0,823243,
1678450200.0,822978,
1678450260.0,885091,
1678450320.0,826300,
1678450380.0,617811,
1678450440.0,681155,
1678450500.0,681564,
1678450560.0,777394,
1678450620.0,709624,
1678450680.0,743178,
1678450740.0,724727,
1678450800.0,690365,
1678450860.0,989877,
1678450920.0,801280,
1678450980.0,680921,
1678451040.0,622198,
1678451100.0,570709,
1678451160.0,591203,
1678451220.0,570750,
1678451280.0,771754,
1678451340.0,838966,
1678451400.0,622072,
1678451460.0,581229,
1678451520.0,570456,
1678451580.0,572780,
1678451640.0,568644,
1678451700.0,562683,
1678451760.0,605789,
1678451820.0,573972,
1678451880.0,571994,
1678451940.0,571323,
1678452000.0,1339955,
1678452060.0,1853117,
1678452120.0,826912,
1678452180.0,780613,
1678452240.0,747380,
1678452300.0,671308,
1678452360.0,682814,
1678452420.0,624583,
1678452480.0,620552,
1678452540.0,865556,
1678452600.0,712904,
1678452660.0,723978,
1678452720.0,1269576,
1678452780.0,1099790,
1678452840.0,1003054,
1678452900.0,916805,
1678452960.0,930615,
1678453020.0,844805,
1678453080.0,679231,
1678453140.0,672996,
1678453200.0,661306,
1678453260.0,712191,
1678453320.0,696163,
1678453380.0,695247,
1678453440.0,892465,
1678453500.0,890603,
1678453560.0,922052,
1678453620.0,739379,
1678453680.0,726845,
1678453740.0,708779,
1678453800.0,713562,
1678453860.0,725586,
1678453920.0,707648,
1678453980.0,698882,
1678454040.0,709377,
1678454100.0,719213,
1678454160.0,766916,
1678454220.0,761527,
1678454280.0,776539,
1678454340.0,791824,
1678454400.0,802343,
1678454460.0,838262,
1678454520.0,812335,
1678454580.0,1580977,
1678454640.0,1292246,
1678454700.0,1255953,
1678454760.0,1195140,
1678454820.0,1129917,
1678454880.0,1117004,
1678454940.0,903462,
1678455000.0,831257,
1678455060.0,786829,
1678455120.0,943002,
1678455180.0,1102245,
1678455240.0,1106092,
1678455300.0,1355723,
1678455360.0,1795101,
1678455420.0,2089656,
1678455480.0,2010637,
1678455540.0,1508089,
1678455600.0,1347759,
1678455660.0,1193688,
1678455720.0,904012,
1678455780.0,1156346,
1678455840.0,1229222,
1678455900.0,1089071,
1678455960.0,932388,
1678456020.0,913829,
1678456080.0,922740,
1678456140.0,974513,
1678456200.0,940400,
1678456260.0,1034205,
1678456320.0,1379003,
1678456380.0,1754782,
1678456440.0,1248215,
1678456500.0,2126564,
1678456560.0,1555867,
1678456620.0,975429,
1678456680.0,1014313,
1678456740.0,989417,
1678456800.0,1084957,
1678456860.0,1404826,
1678456920.0,1039053,
1678456980.0,1088521,
1678457040.0,1078284,
1678457100.0,1078085,
1678457160.0,1130463,
1678457220.0,1085003,
1678457280.0,1113169,
1678457340.0,1183913,
1678457400.0,1128695,
1678457460.0,1004873,
1678457520.0,1041465,
1678457580.0,1125029,
1678457640.0,1096437,
1678457700.0,1111536,
1678457760.0,1121882,
1678457820.0,1064687,
1678457880.0,1056246,
1678457940.0,1015639,
1678458000.0,1033923,
1678458060.0,1116733,
1678458120.0,1212656,
1678458180.0,1171262,
1678458240.0,1161591,
1678458300.0,1214350,
1678458360.0,1280672,
1678458420.0,1328309,
1678458480.0,1442549,
1678458540.0,1352437,
1678458600.0,1379653,
1678458660.0,1436490,
1678458720.0,2464380,
1678458780.0,2152355,
1678458840.0,2331405,
1678458900.0,1971150,
1678458960.0,2035478,
1678459020.0,1790368,
1678459080.0,1359329,
1678459140.0,1384073,
1678459200.0,1254078,
1678459260.0,1427341,
1678459320.0,1660785,
1678459380.0,1688162,
1678459440.0,2080216,
1678459500.0,1917331,
1678459560.0,1483874,
1678459620.0,1294975,
1678459680.0,1369016,
1678459740.0,1301361,
1678459800.0,1422109,
1678459860.0,1370744,
1678459920.0,1339870,
1678459980.0,1332569,
1678460040.0,1340428,
1678460100.0,1340694,
1678460160.0,1406507,
1678460220.0,1390515,
1678460280.0,1349826,
1678460340.0,1376038,
1678460400.0,1369879,
1678460460.0,1492490,
1678460520.0,1668623,
1678460580.0,1819171,
1678460640.0,1391854,
1678460700.0,1459597,
1678460760.0,1765330,
1678460820.0,1440685,
1678460880.0,1433632,
1678460940.0,1410953,
1678461000.0,1393568,
1678461060.0,1426972,
1678461120.0,1666121,
1678461180.0,2034303,
1678461240.0,1502187,
1678461300.0,1868346,
1678461360.0,2229016,
1678461420.0,1915329,
1678461480.0,1586826,
1678461540.0,1518444,
1678461600.0,1484561,
1678461660.0,1611562,
1678461720.0,1853242,
1678461780.0,1538271,
1678461840.0,1395648,
1678461900.0,1396579,
1678461960.0,1599879,
1678462020.0,1721398,
1678462080.0,1994026,
1678462140.0,1533850,
1678462200.0,1484314,
1678462260.0,1680765,
1678462320.0,1556070,
1678462380.0,1712580,
1678462440.0,1572072,
1678462500.0,1741951,
1678462560.0,1926522,
1678462620.0,1452431,
1678462680.0,1390064,
1678462740.0,1545271,
1678462800.0,1515847,
1678462860.0,1530877,
1678462920.0,1478468,
1678462980.0,1817817,
1678463040.0,2169678,
1678463100.0,1444354,
1678463160.0,1835507,
1678463220.0,1927982,
1678463280.0,1570317,
1678463340.0,1497960,
1678463400.0,1475147,
1678463460.0,1591497,
1678463520.0,1576717,
1678463580.0,1601905,
1678463640.0,1790677,
1678463700.0,1553683,
1678463760.0,1539440,
1678463820.0,1486543,
1678463880.0,1528592,
1678463940.0,1578544,
1678464000.0,1571327,
1678464060.0,1619129,
1678464120.0,1566012,
1678464180.0,1670982,
1678464240.0,1535053,
1678464300.0,1924911,
1678464360.0,1674979,
1678464420.0,1602147,
1678464480.0,1512222,
1678464540.0,1637305,
1678464600.0,1524745,
1678464660.0,1877856,
1678464720.0,1875350,
1678464780.0,1553204,
1678464840.0,1618251,
1678464900.0,1483347,
1678464960.0,1577703,
1678465020.0,1666137,
1678465080.0,1576908,
1678465140.0,1576502,
1678465200.0,1559345,
1678465260.0,1593967,
1678465320.0,1765693,
1678465380.0,2396347,
1678465440.0,1668833,
1678465500.0,1610557,
1678465560.0,1540236,
1678465620.0,1591362,
1678465680.0,1598285,
1678465740.0,1553815,
1678465800.0,1618940,
1678465860.0,1637485,
1678465920.0,1591866,
1678465980.0,1676740,
1678466040.0,1566708,
1678466100.0,2257946,
1678466160.0,2093081,
1678466220.0,1650776,
1678466280.0,1575816,
1678466340.0,1702760,
1678466400.0,1597021,
1678466460.0,1869597,
1678466520.0,1964410,
1678466580.0,1937161,
1678466640.0,2644043,
1678466700.0,1877220,
1678466760.0,1688652,
1678466820.0,1691532,
1678466880.0,1616786,
1678466940.0,1683081,
1678467000.0,1558910,
1678467060.0,1662650,
1678467120.0,1638194,
1678467180.0,1516165,
1678467240.0,1467994,
1678467300.0,1646583,
1678467360.0,1711533,
1678467420.0,1570773,
1678467480.0,1650818,
1678467540.0,1495837,
1678467600.0,1441372,
1678467660.0,1460651,
1678467720.0,1411972,
1678467780.0,1603794,
1678467840.0,1778293,
1678467900.0,1589943,
1678467960.0,1591365,
1678468020.0,1430450,
1678468080.0,1590015,
1678468140.0,1610539,
1678468200.0,1471673,
1678468260.0,1513422,
1678468320.0,1629190,
1678468380.0,1626037,
1678468440.0,1755195,
1678468500.0,1768350,
1678468560.0,1693437,
1678468620.0,1589274,
1678468680.0,1679764,
1678468740.0,1884498,
1678468800.0,2838903,
1678468860.0,2208680,
1678468920.0,1769536,
1678468980.0,1587035,
1678469040.0,1572385,
1678469100.0,1488428,
1678469160.0,1516306,
1678469220.0,1611839,
1678469280.0,1670376,
1678469340.0,1601801,
1678469400.0,1564690,
1678469460.0,1374384,
1678469520.0,1568056,
1678469580.0,1604019,
1678469640.0,1594550,
1678469700.0,1630355,
1678469760.0,1664579,
1678469820.0,1959691,
1678469880.0,2600726,
1678469940.0,1712360,
1678470000.0,1647769,
1678470060.0,1699179,
1678470120.0,1630591,
1678470180.0,1838048,
1678470240.0,1629505,
